"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"ESCCBUS","201906","394.922","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201907","446.806","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201908","446.208","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201909","416.466","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201910","393.42","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201911","350.89","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201912","368.501","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201913","4643.311","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202001","374.679","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202002","351.486","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202003","355.223","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202004","311.876","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202005","321.749","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202006","373.93","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202007","433.691","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202008","419.87","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202009","386.306","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202010","370.093","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202011","334.023","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202012","359.817","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202013","4392.744","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202101","356.546","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202102","335.59","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202103","351.017","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202104","336.837","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202105","357.275","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202106","406.208","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202107","436.244","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202108","447.351","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202109","405.989","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202110","382.985","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202111","353.163","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202112","363.431","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202113","4532.636","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202201","387.621","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202202","351.65","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202203","370.554","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202204","356.779","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202205","385.581","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202206","414.787","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202207","457.043","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202208","462.926","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202209","423.754","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202210","381.637","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202211","364.599","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202212","388.727","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202213","4745.658","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202301","384.839","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202302","354.269","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202303","384.338","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202304","355.158","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202305","386.384","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202306","411.851","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202307","465.377","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202308","472.185","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202309","431.774","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202310","403.325","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202311","374.489","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202312","380.478","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202313","4804.467","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202401","403.414","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202402","371.794","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202403","380.036","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202404","371.814","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202405","402.151","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202406","436.562","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202407","476.148","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202408","479.837","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202409","434.171","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202410","412.506","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202411","382.454","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202412","399.722","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202413","4950.611","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202501","421.84","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202502","383.524","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202503","387.876","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202504","382.204","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202505","406.475","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202506","442.634","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202507","488.464","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202508","481.057","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202509","439.272","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202510","428.656","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"TNCCBUS","194913","2869.013","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","195013","3059.238","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","195113","2990.098","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","195213","2946.255","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","195313","2809.366","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","195413","2776.988","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","195513","2911.215","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","195613","2987.107","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","195713","2860.046","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","195813","2992.542","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","195913","3137.35","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","196013","3265.668","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","196113","3337.136","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","196213","3544.853","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","196313","3608.867","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","196413","3715.128","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","196513","3965.629","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","196613","4268.317","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","196713","4693.022","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","196813","4913.581","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","196913","5193.201","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197013","5438.013","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197113","5611.949","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197213","5819.727","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197301","781.224","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197302","743.515","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197303","610.435","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197304","477.253","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197305","406.196","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197306","355.128","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197307","336.186","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197308","346.197","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197309","350.277","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197310","394.229","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197311","512.839","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197312","626.159","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197313","5939.637","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197401","752.677","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197402","652.692","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197403","585.636","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197404","487.998","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197405","383.099","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197406","341.543","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197407","331.984","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197408","338.486","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197409","352.158","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197410","407.454","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197411","475.218","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197412","651.648","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197413","5760.593","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197501","677.148","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197502","648.132","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197503","593.169","8","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
